"","loglik","p1","p2","larv","pup","mu.p","S","mud.p","pupae.zero"
"520",1996.29734794883,0.125629549284795,0.0227136828565608,0.125,0.02,0.0025,6,1e-05,250
"521",2021.86358469937,0.136609309699607,0.0193621548811287,0.1,0.02,0.0025,6,1e-05,250
"522",2050.82447803706,0.140573621813208,0.0161018227710345,0.0833333333333333,0.02,0.0025,6,1e-05,250
"523",2171.8792242672,0.134418027180389,0.0318093953353877,0.125,0.0333333333333333,0.006,6,1e-05,250
"524",2199.55213642032,0.151367696361026,0.0270294167422262,0.1,0.0333333333333333,0.006,6,1e-05,250
"525",2217.61272349559,0.156923920433467,0.0225277341204486,0.0833333333333333,0.0333333333333333,0.006,6,1e-05,250
"526",2069.38622187244,0.135384446890871,0.0243165453691171,0.125,0.0222222222222222,0.006,6,1e-05,250
"527",2111.25920776339,0.154266371247564,0.0216094880052556,0.1,0.0222222222222222,0.006,6,1e-05,250
"528",2137.60736183045,0.150576971280707,0.0168807103317337,0.0833333333333333,0.0222222222222222,0.006,6,1e-05,250
"529",2056.58662158464,0.142042419123224,0.0233534129419878,0.125,0.02,0.006,6,1e-05,250
"530",2083.12878733577,0.14857339967938,0.0192631839153345,0.1,0.02,0.006,6,1e-05,250
"531",2117.521639255,0.147214565569458,0.015034703370843,0.0833333333333333,0.02,0.006,6,1e-05,250
"532",2206.10501030569,0.150710543061988,0.0316982767846276,0.125,0.0333333333333333,0.01,6,1e-05,250
"533",2230.90947957235,0.158445959089476,0.0255058342682426,0.1,0.0333333333333333,0.01,6,1e-05,250
"534",2257.85804264046,0.170517189029226,0.0219260106106048,0.0833333333333333,0.0333333333333333,0.01,6,1e-05,250
"535",2137.26034115772,0.145361989246854,0.0235028993089132,0.125,0.0222222222222222,0.01,6,1e-05,250
"536",2305.91869762671,0.126192194846877,0.0139966160887556,0.1,0.0222222222222222,0.01,6,1e-05,250
"537",2198.48048064702,0.161158034859532,0.0161570328738397,0.0833333333333333,0.0222222222222222,0.01,6,1e-05,250
"538",2124.94024926281,0.140446813672501,0.0205466084923018,0.125,0.02,0.01,6,1e-05,250
"539",2155.9716239392,0.15611252900297,0.0180134271494303,0.1,0.02,0.01,6,1e-05,250
"540",2183.75841971907,0.157598068390395,0.0143227141216078,0.0833333333333333,0.02,0.01,6,1e-05,250
"541",2081.00354388706,0.0810779908481624,0.0310646747768925,0.125,0.0333333333333333,0.0025,8,1e-05,250
"542",2117.74029075843,0.0980476123074961,0.028736892122438,0.1,0.0333333333333333,0.0025,8,1e-05,250
"543",2136.21833992978,0.0947683841647399,0.0222088518263401,0.0833333333333333,0.0333333333333333,0.0025,8,1e-05,250
"544",1989.94304489979,0.0730238091118302,0.0202026903803054,0.125,0.0222222222222222,0.0025,8,1e-05,250
"545",2010.49807682243,0.0829424816032544,0.0181603498473201,0.1,0.0222222222222222,0.0025,8,1e-05,250
"546",2041.70019354983,0.085142133164866,0.0144863640442547,0.0833333333333333,0.0222222222222222,0.0025,8,1e-05,250
"547",2144.15315096561,0.0508631513286809,0.00124112875751226,0.125,0.02,0.0025,8,1e-05,250
"548",2054.60233321643,0.0685322778282113,0.00995415769019894,0.1,0.02,0.0025,8,1e-05,250
"549",2009.07462382292,0.0879080206211581,0.0140052238929892,0.0833333333333333,0.02,0.0025,8,1e-05,250
"550",2159.34454852139,0.0774124705580083,0.0270634692381062,0.125,0.0333333333333333,0.006,8,1e-05,250
"551",2150.39876017806,0.100042448221907,0.0266659074647515,0.1,0.0333333333333333,0.006,8,1e-05,250
"552",2217.98613203031,0.0889009305648546,0.0184285763152678,0.0833333333333333,0.0333333333333333,0.006,8,1e-05,250
"553",2031.8662717869,0.0855098448549879,0.0227401287499957,0.125,0.0222222222222222,0.006,8,1e-05,250
"554",2061.69279895229,0.0894136497859422,0.0177468300429923,0.1,0.0222222222222222,0.006,8,1e-05,250
"555",2090.50535655781,0.100386185109191,0.0164835868338,0.0833333333333333,0.0222222222222222,0.006,8,1e-05,250
"556",2018.46525873544,0.0893527588852043,0.0218633500252457,0.125,0.02,0.006,8,1e-05,250
"557",2045.07498750898,0.0950998828641272,0.017833339834195,0.1,0.02,0.006,8,1e-05,250
"558",2068.01628567437,0.0960515236861504,0.0140223607232639,0.0833333333333333,0.02,0.006,8,1e-05,250
"559",2156.98069234231,0.0947178268958644,0.0298674134633155,0.125,0.0333333333333333,0.01,8,1e-05,250
"560",2190.37444330752,0.106052347012232,0.0251408276501433,0.1,0.0333333333333333,0.01,8,1e-05,250
"561",2213.37407556641,0.104799208235214,0.0202083831732094,0.0833333333333333,0.0333333333333333,0.01,8,1e-05,250
"562",2088.4958840336,0.0934276473149587,0.0223016131288323,0.125,0.0222222222222222,0.01,8,1e-05,250
"563",2130.83646654453,0.0973669746635377,0.0176600599123499,0.1,0.0222222222222222,0.01,8,1e-05,250
"564",2152.80821212036,0.102866381527064,0.0146829987035245,0.0833333333333333,0.0222222222222222,0.01,8,1e-05,250
"565",2069.95674255249,0.090249586402339,0.0194573848183538,0.125,0.02,0.01,8,1e-05,250
"566",2119.01480231901,0.0947685883983451,0.0152082437103923,0.1,0.02,0.01,8,1e-05,250
"567",2140.88327300829,0.104026586681033,0.0137972565580834,0.0833333333333333,0.02,0.01,8,1e-05,250
"568",2079.34372679367,0.313944143333769,0.0228719805797667,0.125,0.0333333333333333,0.0025,4,1e-04,250
"569",2123.51593182525,0.315006837354509,0.0189886951245977,0.1,0.0333333333333333,0.0025,4,1e-04,250
"570",2162.23086456345,0.318814243857956,0.0164298721024354,0.0833333333333333,0.0333333333333333,0.0025,4,1e-04,250
"571",2009.0512541052,0.317914973053257,0.0155656979131334,0.125,0.0222222222222222,0.0025,4,1e-04,250
"572",2053.52534969155,0.324851201984095,0.0132916467866042,0.1,0.0222222222222222,0.0025,4,1e-04,250
"573",2089.09257207224,0.318566863658092,0.0109574104744946,0.0833333333333333,0.0222222222222222,0.0025,4,1e-04,250
"574",1996.78299054932,0.316522018948279,0.0139784714168821,0.125,0.02,0.0025,4,1e-04,250
"575",2037.76218186078,0.316146582807701,0.0115857205833227,0.1,0.02,0.0025,4,1e-04,250
"576",2074.71700569854,0.31631813006941,0.00981258069071444,0.0833333333333333,0.02,0.0025,4,1e-04,250
"577",2111.68324574427,0.319802708071565,0.0222957287591406,0.125,0.0333333333333333,0.006,4,1e-04,250
"578",2161.01518257333,0.314430290229302,0.0182220040464374,0.1,0.0333333333333333,0.006,4,1e-04,250
"579",2195.05195249613,0.333125159423166,0.0163070831932179,0.0833333333333333,0.0333333333333333,0.006,4,1e-04,250
"580",2055.98216944836,0.320774583244394,0.0149995973376561,0.125,0.0222222222222222,0.006,4,1e-04,250
"581",2099.02650899085,0.327398132994769,0.012923161820469,0.1,0.0222222222222222,0.006,4,1e-04,250
"582",2146.52736788605,0.325275824937453,0.010860798897636,0.0833333333333333,0.0222222222222222,0.006,4,1e-04,250
"583",2047.33300520547,0.321784950746968,0.0135649490621691,0.125,0.02,0.006,4,1e-04,250
"584",2090.36282707868,0.32380689536254,0.0111824768277973,0.1,0.02,0.006,4,1e-04,250
"585",2135.63611735332,0.318882576659215,0.00940670078356066,0.0833333333333333,0.02,0.006,4,1e-04,250
"586",2159.51783498222,0.32416624737733,0.0212231820061179,0.125,0.0333333333333333,0.01,4,1e-04,250
"587",2200.91529624558,0.324586170074335,0.0179710101078684,0.1,0.0333333333333333,0.01,4,1e-04,250
"588",2236.0800906342,0.327592714005779,0.0151917200569665,0.0833333333333333,0.0333333333333333,0.01,4,1e-04,250
"589",2112.79602080375,0.321658659388543,0.0143012921863369,0.125,0.0222222222222222,0.01,4,1e-04,250
"590",2154.39991737251,0.322169984500633,0.0119916344028235,0.1,0.0222222222222222,0.01,4,1e-04,250
"591",2197.48120615427,0.32444295617788,0.0101911216972604,0.0833333333333333,0.0222222222222222,0.01,4,1e-04,250
"592",2102.56220807674,0.326184223785012,0.0129309453467756,0.125,0.02,0.01,4,1e-04,250
"593",2151.54724163153,0.321870445152485,0.0106684036441506,0.1,0.02,0.01,4,1e-04,250
"594",2193.76019314721,0.32552532008348,0.00919766564836727,0.0833333333333333,0.02,0.01,4,1e-04,250
"595",2010.12643836222,0.171626965184128,0.0216565019621857,0.125,0.0333333333333333,0.0025,6,1e-04,250
"596",2048.88858882793,0.178463896265888,0.0182816527082557,0.1,0.0333333333333333,0.0025,6,1e-04,250
"597",2088.97654046289,0.184299716507447,0.0161299647872505,0.0833333333333333,0.0333333333333333,0.0025,6,1e-04,250
"598",1944.69572855013,0.173376689800836,0.0142409188038589,0.125,0.0222222222222222,0.0025,6,1e-04,250
"599",1980.48528805559,0.176781517032957,0.0118841406796232,0.1,0.0222222222222222,0.0025,6,1e-04,250
"600",2020.85766722999,0.178411788135087,0.0102647318106392,0.0833333333333333,0.0222222222222222,0.0025,6,1e-04,250
"601",1918.37735844565,0.173569403265929,0.0126281237514657,0.125,0.02,0.0025,6,1e-04,250
"602",1972.19603105129,0.17696960864645,0.0105968925962123,0.1,0.02,0.0025,6,1e-04,250
"603",2010.13976929998,0.17580410079625,0.00870946610692867,0.0833333333333333,0.02,0.0025,6,1e-04,250
"604",2043.7838553636,0.171450084780098,0.02051609966071,0.125,0.0333333333333333,0.006,6,1e-04,250
"605",2087.02795814265,0.181412829672648,0.0179311054062928,0.1,0.0333333333333333,0.006,6,1e-04,250
"606",2131.73539438456,0.194578487979884,0.0159769126462053,0.0833333333333333,0.0333333333333333,0.006,6,1e-04,250
"607",1984.21204416415,0.174779525940646,0.0138484335479524,0.125,0.0222222222222222,0.006,6,1e-04,250
"608",2029.63173176454,0.179277921212009,0.0115053704373899,0.1,0.0222222222222222,0.006,6,1e-04,250
"609",2068.74949715568,0.181179666987111,0.0100570306400399,0.0833333333333333,0.0222222222222222,0.006,6,1e-04,250
"610",1975.39521165627,0.175685521195359,0.0121807251060007,0.125,0.02,0.006,6,1e-04,250
"611",2021.82920814351,0.178986106528037,0.0102598221865601,0.1,0.02,0.006,6,1e-04,250
"612",2062.62331319395,0.19246697259756,0.00956293654790817,0.0833333333333333,0.02,0.006,6,1e-04,250
"613",2080.91456305795,0.174062482369702,0.0197880961498795,0.125,0.0333333333333333,0.01,6,1e-04,250
"614",2127.7037579814,0.183686034299619,0.017092123844907,0.1,0.0333333333333333,0.01,6,1e-04,250
"615",2166.42478139496,0.186039168690079,0.0147921350536644,0.0833333333333333,0.0333333333333333,0.01,6,1e-04,250
"616",2033.90813988327,0.180151749470521,0.0134527682916259,0.125,0.0222222222222222,0.01,6,1e-04,250
"617",2083.12946692024,0.183899049499895,0.011360705201857,0.1,0.0222222222222222,0.01,6,1e-04,250
"618",2128.21839100899,0.192318819474165,0.0101024274847618,0.0833333333333333,0.0222222222222222,0.01,6,1e-04,250
"619",2027.81708785594,0.177854260700286,0.0116060905067261,0.125,0.02,0.01,6,1e-04,250
"620",2072.80562935913,0.182637921519905,0.00998872464738906,0.1,0.02,0.01,6,1e-04,250
"621",2121.41417497697,0.192939264848268,0.00889491608748875,0.0833333333333333,0.02,0.01,6,1e-04,250
"622",1970.62302370414,0.1095699312283,0.0203823127564866,0.125,0.0333333333333333,0.0025,8,1e-04,250
"623",2002.36006713389,0.114320051310072,0.0171460982458252,0.1,0.0333333333333333,0.0025,8,1e-04,250
"624",2035.67437732765,0.117728553335966,0.0150506504642445,0.0833333333333333,0.0333333333333333,0.0025,8,1e-04,250
"625",1872.00470972657,0.110871896477201,0.0131425305493505,0.125,0.0222222222222222,0.0025,8,1e-04,250
"626",1940.34426756337,0.115831122328661,0.0113531035783066,0.1,0.0222222222222222,0.0025,8,1e-04,250
"627",1971.07150250084,0.116783817390358,0.00949203742957196,0.0833333333333333,0.0222222222222222,0.0025,8,1e-04,250
"628",1863.29236363378,0.117242083172391,0.0125852988042504,0.125,0.02,0.0025,8,1e-04,250
"629",1914.99761793703,0.115656808277609,0.00995773172340219,0.1,0.02,0.0025,8,1e-04,250
"630",1961.23456524126,0.116051775996748,0.00816455205166964,0.0833333333333333,0.02,0.0025,8,1e-04,250
"631",1996.69985070661,0.109212234839087,0.0192076561098886,0.125,0.0333333333333333,0.006,8,1e-04,250
"632",2038.58695022514,0.115715959778491,0.0165199130836028,0.1,0.0333333333333333,0.006,8,1e-04,250
"633",2076.09447715804,0.119591537189882,0.0144131492706726,0.0833333333333333,0.0333333333333333,0.006,8,1e-04,250
"634",1943.75994014237,0.113498189469334,0.0129988586644446,0.125,0.0222222222222222,0.006,8,1e-04,250
"635",1981.98560690672,0.117625655637523,0.0108848665435852,0.1,0.0222222222222222,0.006,8,1e-04,250
"636",2019.18982592796,0.119695712311652,0.00918536653831981,0.0833333333333333,0.0222222222222222,0.006,8,1e-04,250
"637",1924.54389061264,0.116296007644056,0.0116772401082536,0.125,0.02,0.006,8,1e-04,250
"638",1972.08846263926,0.115703227849539,0.00923958409455166,0.1,0.02,0.006,8,1e-04,250
"639",2012.43847008115,0.116856757860831,0.007636346747618,0.0833333333333333,0.02,0.006,8,1e-04,250
"640",2038.79590716173,0.114478236971892,0.0195880678973531,0.125,0.0333333333333333,0.01,8,1e-04,250
"641",2078.18396556774,0.119423857803766,0.0162744822375697,0.1,0.0333333333333333,0.01,8,1e-04,250
"642",2119.46380957195,0.128686164830529,0.0146079078874914,0.0833333333333333,0.0333333333333333,0.01,8,1e-04,250
"643",1983.75669300877,0.116906665059613,0.0126236418639497,0.125,0.0222222222222222,0.01,8,1e-04,250
"644",2030.17907921163,0.120814950089776,0.0106661476649761,0.1,0.0222222222222222,0.01,8,1e-04,250
"645",2070.87343512633,0.120607195192646,0.00891908945914301,0.0833333333333333,0.0222222222222222,0.01,8,1e-04,250
"646",1979.47710923744,0.115918946494254,0.0108238758717051,0.125,0.02,0.01,8,1e-04,250
"647",2021.77298825667,0.118807736793727,0.00901595624304022,0.1,0.02,0.01,8,1e-04,250
"648",2060.87470609872,0.118990514032268,0.00732809845146077,0.0833333333333333,0.02,0.01,8,1e-04,250
"649",2084.43957390027,0.335653088553111,0.00708968503582469,0.125,0.0333333333333333,0.0025,4,0.001,250
"650",2140.5550459362,0.356611013308608,0.00653129776040648,0.1,0.0333333333333333,0.0025,4,0.001,250
"651",2177.54162359547,0.345524771857574,0.00526702586115878,0.0833333333333333,0.0333333333333333,0.0025,4,0.001,250
"652",2128.69088230269,0.34438693907777,0.00386354009271399,0.125,0.0222222222222222,0.0025,4,0.001,250
"653",2167.64554892884,0.341882479115018,0.00298133334968926,0.1,0.0222222222222222,0.0025,4,0.001,250
"654",2209.73452290009,0.331960463815644,0.00207886688637907,0.0833333333333333,0.0222222222222222,0.0025,4,0.001,250
"655",2141.11247701795,0.338910340944108,0.00307173335984537,0.125,0.02,0.0025,4,0.001,250
"656",2182.33055361154,0.346806196936418,0.00251403506895992,0.1,0.02,0.0025,4,0.001,250
"657",2221.73179281159,0.336416634562144,0.0016485274109332,0.0833333333333333,0.02,0.0025,4,0.001,250
"658",2106.75476074249,0.345266146042804,0.00741090806251211,0.125,0.0333333333333333,0.006,4,0.001,250
"659",2160.6359120584,0.338779250729565,0.00590344105787211,0.1,0.0333333333333333,0.006,4,0.001,250
"660",2206.50575907476,0.356348184115682,0.00549252243807235,0.0833333333333333,0.0333333333333333,0.006,4,0.001,250
"661",2155.41664028466,0.335493554285442,0.00373622709477325,0.125,0.0222222222222222,0.006,4,0.001,250
"662",2198.44781939915,0.355173395137577,0.0033603481019463,0.1,0.0222222222222222,0.006,4,0.001,250
"663",2231.22996869183,0.342470838131734,0.00234015989031519,0.0833333333333333,0.0222222222222222,0.006,4,0.001,250
"664",2163.84625669987,0.33958931290673,0.00293469031595948,0.125,0.02,0.006,4,0.001,250
"665",2213.19775854529,0.332951375349021,0.00199607097191005,0.1,0.02,0.006,4,0.001,250
"666",2242.38442800491,0.344488729131998,0.00182946302814917,0.0833333333333333,0.02,0.006,4,0.001,250
"667",2143.5614444668,0.334701518264224,0.00699698350383377,0.125,0.0333333333333333,0.01,4,0.001,250
"668",2189.51141546801,0.350370950015601,0.00609724615387994,0.1,0.0333333333333333,0.01,4,0.001,250
"669",2233.75046364577,0.341412429676874,0.00502516217514866,0.0833333333333333,0.0333333333333333,0.01,4,0.001,250
"670",2178.77407069438,0.34787861244113,0.00385294969801119,0.125,0.0222222222222222,0.01,4,0.001,250
"671",2230.07557435103,0.342363734693166,0.00287772317805676,0.1,0.0222222222222222,0.01,4,0.001,250
"672",2266.14051063831,0.350009229446983,0.00245300970997735,0.0833333333333333,0.0222222222222222,0.01,4,0.001,250
"673",2200.1584671148,0.326628943072456,0.00239347624687616,0.125,0.02,0.01,4,0.001,250
"674",2240.18000010036,0.345871149226063,0.00234223971958678,0.1,0.02,0.01,4,0.001,250
"675",2274.30556478598,0.33736274227103,0.00142057282301325,0.0833333333333333,0.02,0.01,4,0.001,250
"676",1995.68892922369,0.186926071642426,0.00606058215099549,0.125,0.0333333333333333,0.0025,6,0.001,250
"677",2048.01960104514,0.193444307658432,0.00521832079094653,0.1,0.0333333333333333,0.0025,6,0.001,250
"678",2091.04210401821,0.195506198136211,0.00464539613769888,0.0833333333333333,0.0333333333333333,0.0025,6,0.001,250
"679",2033.07723329617,0.193885986602157,0.00318625564936891,0.125,0.0222222222222222,0.0025,6,0.001,250
"680",2080.53373267777,0.195599066402239,0.00242336316100087,0.1,0.0222222222222222,0.0025,6,0.001,250
"681",2123.10131169135,0.202037970111449,0.00214618562805642,0.0833333333333333,0.0222222222222222,0.0025,6,0.001,250
"682",2052.75779423926,0.194963849668495,0.00248465626109415,0.125,0.02,0.0025,6,0.001,250
"683",2093.06955778297,0.19763732363848,0.00197306629183916,0.1,0.02,0.0025,6,0.001,250
"684",2140.85093397436,0.196697073860504,0.0013847533510032,0.0833333333333333,0.02,0.0025,6,0.001,250
"685",2021.09974262823,0.185959572720006,0.00590980024175952,0.125,0.0333333333333333,0.006,6,0.001,250
"686",2074.43899547443,0.19183539949489,0.00513107985206386,0.1,0.0333333333333333,0.006,6,0.001,250
"687",2126.49256116109,0.194061600328741,0.00430171708330311,0.0833333333333333,0.0333333333333333,0.006,6,0.001,250
"688",2061.42984036559,0.193059626097142,0.00302620626665387,0.125,0.0222222222222222,0.006,6,0.001,250
"689",2117.24124441266,0.196017040123707,0.00245522017039698,0.1,0.0222222222222222,0.006,6,0.001,250
"690",2146.23772138426,0.192380899765282,0.00148544898849741,0.0833333333333333,0.0222222222222222,0.006,6,0.001,250
"691",2119.06590378841,0.175116619605575,0.00090775648423955,0.125,0.02,0.006,6,0.001,250
"692",2132.53756134465,0.195177407021241,0.00162267757808453,0.1,0.02,0.006,6,0.001,250
"693",2159.05449555726,0.195010950698085,0.00102655000067978,0.0833333333333333,0.02,0.006,6,0.001,250
"694",2050.15999991762,0.195570949227539,0.00642787823451341,0.125,0.0333333333333333,0.01,6,0.001,250
"695",2102.37106053085,0.199597467077859,0.00540504909150265,0.1,0.0333333333333333,0.01,6,0.001,250
"696",2151.96327979591,0.193852119448189,0.00431570631728852,0.0833333333333333,0.0333333333333333,0.01,6,0.001,250
"697",2089.50442955373,0.194451279532972,0.00313299549531323,0.125,0.0222222222222222,0.01,6,0.001,250
"698",2147.03007076827,0.207374581543178,0.00305677233483857,0.1,0.0222222222222222,0.01,6,0.001,250
"699",2176.12952786004,0.201836316573157,0.00199400794706058,0.0833333333333333,0.0222222222222222,0.01,6,0.001,250
"700",2106.0658421076,0.198291942712834,0.00254509049639005,0.125,0.02,0.01,6,0.001,250
"701",2152.71997587382,0.193707984070805,0.00153169405584002,0.1,0.02,0.01,6,0.001,250
"702",2196.30023171902,0.187572501601793,0.000508477010261804,0.0833333333333333,0.02,0.01,6,0.001,250
"703",1927.22099276652,0.127212035676028,0.00604176898996264,0.125,0.0333333333333333,0.0025,8,0.001,250
"704",1989.65019860603,0.123756976349837,0.00436228861271303,0.1,0.0333333333333333,0.0025,8,0.001,250
"705",2031.9391984672,0.12738202343573,0.00381690506672171,0.0833333333333333,0.0333333333333333,0.0025,8,0.001,250
"706",1965.26607396334,0.131113397077916,0.00286922388787334,0.125,0.0222222222222222,0.0025,8,0.001,250
"707",2018.74059975862,0.127775443553639,0.00163808613785718,0.1,0.0222222222222222,0.0025,8,0.001,250
"708",2067.32436612951,0.132784848620747,0.00149923109464225,0.0833333333333333,0.0222222222222222,0.0025,8,0.001,250
"709",1992.32740862231,0.1285274917506,0.00197116172524047,0.125,0.02,0.0025,8,0.001,250
"710",2035.5063702806,0.129768877790051,0.00125395098315019,0.1,0.02,0.0025,8,0.001,250
"711",2066.12362083369,0.127051766755147,0.000459250663532003,0.0833333333333333,0.02,0.0025,8,0.001,250
"712",1962.5813335817,0.122273811339506,0.00530221250521373,0.125,0.0333333333333333,0.006,8,0.001,250
"713",2015.73436003978,0.123248257720329,0.00422436404656343,0.1,0.0333333333333333,0.006,8,0.001,250
"714",2060.18902853456,0.124518941534274,0.00327912343767919,0.0833333333333333,0.0333333333333333,0.006,8,0.001,250
"715",1998.61313923998,0.123654095907807,0.0021260660043444,0.125,0.0222222222222222,0.006,8,0.001,250
"716",2051.29042689616,0.126917424286639,0.00151106451617646,0.1,0.0222222222222222,0.006,8,0.001,250
"717",2087.06222742331,0.128776290249118,0.00101515433982889,0.0833333333333333,0.0222222222222222,0.006,8,0.001,250
"718",2014.2805243133,0.126978887285728,0.00166942887509347,0.125,0.02,0.006,8,0.001,250
"719",2063.16034528021,0.126763700080468,0.0008643151752136,0.1,0.02,0.006,8,0.001,250
"720",2100.64751985865,0.131432793399363,0.000747614641498566,0.0833333333333333,0.02,0.006,8,0.001,250
"721",1987.5043100104,0.126229231769578,0.00549109193074452,0.125,0.0333333333333333,0.01,8,0.001,250
"722",2047.06315624247,0.126101721996282,0.00426670833792075,0.1,0.0333333333333333,0.01,8,0.001,250
"723",2083.12784060455,0.130398694072011,0.00399065762246623,0.0833333333333333,0.0333333333333333,0.01,8,0.001,250
"724",2029.84851598746,0.128587047738278,0.0024445347721574,0.125,0.0222222222222222,0.01,8,0.001,250
"725",2077.45464805517,0.127032587535956,0.00142819783378049,0.1,0.0222222222222222,0.01,8,0.001,250
"726",2114.09003440007,0.13434856841105,0.00154053439992705,0.0833333333333333,0.0222222222222222,0.01,8,0.001,250
"727",2048.40744299858,0.12563261289662,0.00139613376209338,0.125,0.02,0.01,8,0.001,250
"728",2093.53989939637,0.130179117728987,0.00123834127335161,0.1,0.02,0.01,8,0.001,250
"729",2135.64765207552,0.126475367511572,0.000215776254778221,0.0833333333333333,0.02,0.01,8,0.001,250
"730",2310.44998101027,0.341968734126247,1.92511634431039e-05,0.125,0.0333333333333333,0.0025,4,0.01,250
"731",2359.19040373797,0.374574024946591,0.000434840926576263,0.1,0.0333333333333333,0.0025,4,0.01,250
"732",2380.90736986201,0.364268931714228,4.11906527951664e-05,0.0833333333333333,0.0333333333333333,0.0025,4,0.01,250
"733",2433.84081430577,0.386921382403795,8.22861517716739e-06,0.125,0.0222222222222222,0.0025,4,0.01,250
"734",2500.7668938064,0.400149263527129,4.49707371991469e-05,0.1,0.0222222222222222,0.0025,4,0.01,250
"735",2563.96136182995,0.412632202623331,9.34196421682101e-05,0.0833333333333333,0.0222222222222222,0.0025,4,0.01,250
"736",2483.48849195121,0.395902554731147,4.75955229774341e-06,0.125,0.02,0.0025,4,0.01,250
"737",2559.98984544965,0.409636180159778,5.77693758699303e-05,0.1,0.02,0.0025,4,0.01,250
"738",2605.30745072858,0.419876038174356,1.01910283276168e-05,0.0833333333333333,0.02,0.0025,4,0.01,250
"739",2312.2790320208,0.363613696816866,0.000565893172561065,0.125,0.0333333333333333,0.006,4,0.01,250
"740",2362.92992226066,0.360165035999615,0.000250203941023673,0.1,0.0333333333333333,0.006,4,0.01,250
"741",2383.83981796505,0.366446590352972,1.5899639742948e-05,0.0833333333333333,0.0333333333333333,0.006,4,0.01,250
"742",2442.677913488,0.390723411019629,2.6790870072211e-05,0.125,0.0222222222222222,0.006,4,0.01,250
"743",2511.57298261849,0.406493167548682,6.41626834829125e-06,0.1,0.0222222222222222,0.006,4,0.01,250
"744",2562.12082474204,0.407146761143845,1.10530569343462e-05,0.0833333333333333,0.0222222222222222,0.006,4,0.01,250
"745",2495.88487881277,0.399619660829195,3.12360590609161e-05,0.125,0.02,0.006,4,0.01,250
"746",2561.74427475502,0.40597885525295,1.18300008214699e-06,0.1,0.02,0.006,4,0.01,250
"747",2616.3288249495,0.415402378788758,3.83092176645947e-07,0.0833333333333333,0.02,0.006,4,0.01,250
"748",2334.36186881165,0.369320950478482,0.000646082253749886,0.125,0.0333333333333333,0.01,4,0.01,250
"749",2360.68994884719,0.360791454118755,0.00016582117604381,0.1,0.0333333333333333,0.01,4,0.01,250
"750",2407.7852073488,0.372955502763012,0.000157363878647179,0.0833333333333333,0.0333333333333333,0.01,4,0.01,250
"751",2457.8555148611,0.391846401376581,6.29785038296698e-06,0.125,0.0222222222222222,0.01,4,0.01,250
"752",2519.02727112246,0.402194409079405,1.48481289907236e-05,0.1,0.0222222222222222,0.01,4,0.01,250
"753",2567.09451311222,0.410665300481839,2.75336004641953e-06,0.0833333333333333,0.0222222222222222,0.01,4,0.01,250
"754",2515.63088630105,0.399570901712435,6.63846181128192e-05,0.125,0.02,0.01,4,0.01,250
"755",2571.87296896822,0.408306526434618,7.45447043451961e-06,0.1,0.02,0.01,4,0.01,250
"756",2625.51406642942,0.421206297894348,6.45008421521967e-06,0.0833333333333333,0.02,0.01,4,0.01,250
"757",2224.84903385171,0.21172126234514,0.000264740504512809,0.125,0.0333333333333333,0.0025,6,0.01,250
"758",2276.87879040612,0.217138797875613,7.29490977941321e-05,0.1,0.0333333333333333,0.0025,6,0.01,250
"759",2313.14736907598,0.221848391222628,7.83070847732256e-06,0.0833333333333333,0.0333333333333333,0.0025,6,0.01,250
"760",2404.64129229164,0.23436494534589,0.000121024020895406,0.125,0.0222222222222222,0.0025,6,0.01,250
"761",2459.2169706893,0.235456959198613,3.51881976274128e-06,0.1,0.0222222222222222,0.0025,6,0.01,250
"762",2520.69319353402,0.243857614285962,1.74628624440338e-05,0.0833333333333333,0.0222222222222222,0.0025,6,0.01,250
"763",2454.70465702581,0.241281513100981,6.81729825218406e-05,0.125,0.02,0.0025,6,0.01,250
"764",2526.44696570182,0.253661295507243,7.03081503658684e-05,0.1,0.02,0.0025,6,0.01,250
"765",2580.84104621872,0.251295114194826,4.42325447217442e-05,0.0833333333333333,0.02,0.0025,6,0.01,250
"766",2231.20159043508,0.208766216973141,0.000156655749617353,0.125,0.0333333333333333,0.006,6,0.01,250
"767",2282.57724234534,0.217125355393407,0.000103492293589163,0.1,0.0333333333333333,0.006,6,0.01,250
"768",2331.18031356695,0.224867106471683,8.5206094911763e-05,0.0833333333333333,0.0333333333333333,0.006,6,0.01,250
"769",2398.60862548881,0.229044139578323,2.70456291289858e-06,0.125,0.0222222222222222,0.006,6,0.01,250
"770",2467.57989164915,0.236176741295681,3.35929055416578e-05,0.1,0.0222222222222222,0.006,6,0.01,250
"771",2518.20180194089,0.243448181641566,4.45118468869621e-06,0.0833333333333333,0.0222222222222222,0.006,6,0.01,250
"772",2456.7259442776,0.235042384312652,6.7313983089942e-06,0.125,0.02,0.006,6,0.01,250
"773",2528.50224612239,0.240580746766576,1.73822892232126e-05,0.1,0.02,0.006,6,0.01,250
"774",2578.12450337884,0.248133380353637,4.21788715146162e-06,0.0833333333333333,0.02,0.006,6,0.01,250
"775",2240.58200684759,0.21027964238715,0.000127724081787347,0.125,0.0333333333333333,0.01,6,0.01,250
"776",2294.1836113518,0.219411118114573,9.37145202717672e-05,0.1,0.0333333333333333,0.01,6,0.01,250
